id,age,income,gender,marital,numkids,numcards,howpaid,mortgage,storecar,loans,risk,income1k
103014,30,16152,2,1,2,6,2,2,5,3,2,16.152
101521,22,16152,2,2,1,2,2,2,1,2,2,16.152
102039,20,16131,1,3,0,3,2,2,3,1,2,16.131
102425,23,16130,1,3,0,1,1,2,1,1,2,16.13
102734,25,16094,1,3,0,1,2,1,2,1,2,16.094
100819,18,16088,1,2,2,2,1,2,2,2,2,16.088
102290,22,16073,1,3,1,3,1,2,2,1,3,16.073
100948,19,16062,2,2,1,1,2,2,1,1,2,16.062
102581,24,16053,1,3,0,2,1,2,2,1,2,16.053
101558,33,16012,1,2,1,2,2,2,2,2,2,16.012
101107,36,16007,1,2,2,0,2,2,2,1,1,16.007
101238,20,15996,1,2,2,2,1,2,2,1,2,15.996
103779,41,15993,2,2,3,4,1,2,5,1,1,15.993
102942,41,15984,2,1,4,6,2,2,4,3,1,15.984
104057,49,15978,1,2,2,4,2,2,4,1,1,15.978
102098,20,15966,1,3,1,2,2,2,3,1,1,15.966
103355,46,15965,2,1,2,6,2,1,3,2,1,15.965
101897,25,15956,1,2,1,0,1,2,2,2,2,15.956
101262,20,15952,2,2,1,2,1,2,2,2,2,15.952
100807,18,15949,2,2,1,2,2,2,2,1,2,15.949
102377,22,15940,2,3,0,2,2,1,3,1,2,15.94
101526,22,15936,2,2,1,1,1,2,1,2,2,15.936
101362,21,15929,1,2,1,1,1,2,2,2,3,15.929
103687,50,15926,2,1,2,5,2,2,5,3,1,15.926
102269,21,15904,2,3,1,2,2,2,1,1,2,15.904
101893,25,15901,2,2,1,1,2,2,3,2,2,15.901
102177,21,15881,1,3,0,2,1,2,2,1,2,15.881
100833,28,15880,2,2,1,1,1,2,3,1,2,15.88
102298,38,15871,2,3,1,3,1,2,3,1,2,15.871
100899,18,15868,2,2,2,0,1,2,2,2,2,15.868
102293,22,15867,1,3,0,2,1,1,1,1,2,15.867
102814,25,15863,2,3,1,3,1,2,2,1,2,15.863
101823,24,15863,1,2,2,1,1,2,3,1,2,15.863
101120,20,15855,2,2,2,2,1,2,2,1,2,15.855
102006,26,15846,2,3,0,2,1,1,2,1,2,15.846
102348,31,15841,2,3,1,1,2,2,2,1,2,15.841
104014,48,15800,2,2,3,3,2,2,4,2,1,15.8
101134,32,15789,2,2,1,1,2,2,1,1,2,15.789
101464,33,15785,1,2,2,2,1,2,2,1,2,15.785
100805,18,15780,2,2,1,2,1,2,1,1,2,15.78
103534,34,15776,1,1,2,6,2,1,5,3,2,15.776
103135,43,15772,2,1,3,6,2,2,5,3,2,15.772
102157,21,15772,2,3,1,1,2,1,2,1,2,15.772
102582,24,15766,1,3,0,2,2,2,2,1,2,15.766
102481,23,15763,2,3,1,3,1,1,2,1,2,15.763
102717,24,15755,2,3,1,3,1,2,2,1,2,15.755
102337,22,15752,2,3,1,3,2,2,1,1,2,15.752
103816,42,15748,2,2,3,4,2,2,5,1,2,15.748
103486,47,15747,2,1,4,5,2,2,4,3,1,15.747
103499,47,15743,2,1,2,5,2,1,4,3,3,15.743
100809,18,15739,2,2,2,0,2,2,3,2,2,15.739
100846,18,15738,1,2,1,0,1,2,1,2,2,15.738
103382,46,15737,1,1,3,6,2,1,5,3,2,15.737
102195,21,15736,2,3,1,3,2,1,2,1,2,15.736
101181,20,15733,2,2,1,0,1,2,3,1,2,15.733
103350,46,15732,2,1,4,5,2,1,5,2,2,15.732
101477,22,15701,1,2,1,1,2,2,3,1,2,15.701
102085,37,15697,1,3,0,1,2,2,3,1,2,15.697
102332,22,15688,1,3,1,1,1,2,3,1,2,15.688
101021,19,15647,2,2,1,0,1,2,2,1,2,15.647
100227,42,15646,1,3,0,0,1,2,1,0,3,15.646
103626,36,15632,2,1,3,5,2,2,3,2,2,15.632
103887,44,15628,2,2,2,4,1,2,5,1,1,15.628
103559,38,15615,2,1,4,5,2,1,5,2,2,15.615
101941,29,15603,1,2,1,2,1,2,2,2,2,15.603
101752,24,15597,2,2,1,1,2,2,2,1,2,15.597
102224,21,15595,2,3,0,2,1,1,3,1,2,15.595
102938,41,15590,1,1,4,5,2,2,3,3,1,15.59
101452,22,15571,2,2,2,0,2,2,2,2,2,15.571
101034,19,15560,1,2,1,2,1,2,2,1,2,15.56
101277,21,15549,2,2,2,1,1,2,3,1,2,15.549
102703,24,15541,2,3,0,1,2,2,3,1,2,15.541
100806,18,15534,2,2,1,2,1,2,1,2,2,15.534
104049,49,15533,2,2,3,3,2,2,5,2,2,15.533
101831,24,15496,1,2,2,0,1,2,3,1,2,15.496
102886,40,15487,1,1,2,5,2,1,4,2,2,15.487
101622,23,15466,2,2,2,2,2,2,2,2,2,15.466
102283,22,15462,1,3,1,3,1,1,2,1,2,15.462
101299,21,15462,1,2,1,2,2,2,3,1,2,15.462
102449,23,15460,1,3,1,2,2,1,1,1,2,15.46
103206,44,15453,2,1,3,6,2,1,4,2,2,15.453
101900,25,15451,2,2,2,1,1,2,2,1,2,15.451
101003,36,15449,2,2,1,1,2,2,2,2,2,15.449
101336,21,15442,2,2,1,2,1,2,3,1,2,15.442
101859,25,15441,1,2,1,1,2,2,3,1,3,15.441
100264,45,15430,1,3,0,0,1,2,1,0,3,15.43
103789,41,15420,1,2,3,4,2,2,5,2,2,15.42
103972,46,15419,1,2,2,3,2,2,4,1,1,15.419
101215,20,15412,2,2,2,0,2,2,2,1,2,15.412
100804,18,15402,2,2,1,1,1,2,2,2,2,15.402
103212,44,15394,1,1,3,6,2,2,5,2,1,15.394
103617,49,15392,2,1,2,6,2,1,5,2,3,15.392
103882,44,15391,2,2,2,3,1,2,4,1,1,15.391
101616,23,15372,1,2,2,1,1,2,2,1,2,15.372
103432,47,15370,1,1,2,6,2,1,4,3,2,15.37
100874,18,15332,1,2,1,1,2,2,3,1,2,15.332
101561,22,15328,1,2,2,2,1,2,1,1,2,15.328
101903,25,15307,2,2,1,2,2,2,1,2,2,15.307
103046,42,15303,2,1,2,6,2,1,5,2,1,15.303
103803,42,15299,2,2,2,3,2,2,4,2,1,15.299
101055,19,15286,1,2,1,2,2,2,1,2,2,15.286
101436,22,15279,1,2,2,1,2,2,2,1,2,15.279
102668,24,15273,2,3,0,3,1,2,1,1,2,15.273
103949,46,15268,2,2,2,4,1,2,4,1,1,15.268
102391,22,15203,2,3,1,1,2,1,2,1,2,15.203
102630,24,15196,1,3,1,1,2,2,1,1,1,15.196
102133,21,15190,2,3,1,1,2,1,2,1,2,15.19
100071,30,15185,1,3,0,1,1,2,1,0,3,15.185
103116,43,15170,1,1,2,5,2,1,4,2,3,15.17
101554,22,15155,2,2,1,1,2,2,3,1,2,15.155
103857,43,15138,2,2,3,3,1,2,5,1,1,15.138
101085,19,15138,1,2,1,0,2,2,2,2,2,15.138
101560,22,15132,2,2,2,1,2,2,1,2,2,15.132
103271,45,15131,2,1,3,5,2,2,3,3,2,15.131
102967,30,15130,1,1,2,6,2,2,4,3,1,15.13
101278,21,15130,2,2,2,1,2,2,1,2,2,15.13
103050,42,15117,2,1,3,6,2,1,5,3,3,15.117
102152,21,15090,1,3,1,3,2,2,3,1,2,15.09
101738,24,15087,1,2,1,1,1,2,1,1,2,15.087
103846,43,15082,1,2,2,4,2,2,5,2,1,15.082
103131,37,15073,2,1,2,5,2,1,5,2,2,15.073
102351,22,15073,1,3,1,3,2,1,2,1,2,15.073
101118,20,15064,2,2,1,2,1,2,2,2,2,15.064
103567,48,15056,2,1,4,6,2,1,4,2,3,15.056
102590,28,15055,2,3,1,3,1,1,3,1,2,15.055
102142,21,15052,2,3,0,3,2,1,1,1,2,15.052
101958,25,15051,2,2,1,0,1,2,2,1,2,15.051
102172,21,15050,1,3,0,3,1,2,2,1,2,15.05
102584,24,15045,2,3,1,1,1,2,1,1,3,15.045
101121,20,15035,2,2,2,2,2,2,1,2,2,15.035
101602,23,15032,1,2,1,1,1,2,2,2,2,15.032
101819,24,15018,2,2,1,2,1,2,1,2,2,15.018
100389,30,59036,2,2,1,1,1,2,2,1,3,59.036
100001,25,28085,1,3,0,1,1,2,1,0,3,28.085
